frame,play,id,x1,y1,w,h,1,-1,-1,-1
329,1,1,288.2274723,279.4181981,67.70132056,170.2896264,1,-1,-1,-1
330,1,30,644.02365,240.7834358,61.51743049,158.2007371,1,-1,-1,-1
330,1,1,290.7361461,277.3547928,68.28804712,172.1510465,1,-1,-1,-1
331,1,30,648.7797293,239.9620817,62.25035824,159.5044567,1,-1,-1,-1
331,1,1,291.52862,273.5827536,68.88850417,174.0263882,1,-1,-1,-1
332,1,30,656.325085,238.8866858,63.06003988,161.2473253,1,-1,-1,-1
332,1,1,293.8231605,269.3710638,70.31878107,178.5962928,1,-1,-1,-1
333,1,30,661.755576,237.0078287,64.67288629,164.9049065,1,-1,-1,-1
333,1,1,295.1373092,267.6315863,70.46291641,180.2013781,1,-1,-1,-1
334,1,30,669.5105526,234.1411074,64.92535936,165.0663775,1,-1,-1,-1
334,1,1,295.4230354,262.9683692,71.47495315,183.9280838,1,-1,-1,-1
335,1,30,676.8982511,232.7386464,62.63058136,159.1189404,1,-1,-1,-1
335,1,1,297.8346311,260.063365,72.55584458,187.3100865,1,-1,-1,-1
336,1,30,683.7560344,231.5513182,59.89756574,151.8981012,1,-1,-1,-1
336,1,1,299.8261931,261.9662362,71.21544157,183.6002282,1,-1,-1,-1
337,1,30,688.221423,228.8464983,60.67481819,153.6160627,1,-1,-1,-1
337,1,1,303.7412911,266.8694264,69.76556114,179.0973888,1,-1,-1,-1
338,1,30,692.9379716,228.2582394,60.62656901,153.5887053,1,-1,-1,-1
338,1,1,308.602572,270.0956219,68.66172843,175.3630477,1,-1,-1,-1
339,1,30,697.7575674,228.2292527,60.43094218,152.8621894,1,-1,-1,-1
339,1,1,313.3526924,271.9061504,68.26786553,172.841799,1,-1,-1,-1
340,1,30,702.6151781,228.068479,60.51167894,153.0976323,1,-1,-1,-1
340,1,1,314.5716766,271.785185,69.21963703,173.6550831,1,-1,-1,-1
341,1,30,707.33393,228.8572578,60.28798807,152.0482422,1,-1,-1,-1
341,1,1,315.0740106,271.6733371,69.7535819,173.5851969,1,-1,-1,-1
342,1,30,711.7643858,231.1724205,60.93910713,153.9100308,1,-1,-1,-1
342,1,1,318.2854083,270.923794,69.90640188,173.926441,1,-1,-1,-1
343,1,30,715.6370063,233.4669242,62.23459487,157.7968112,1,-1,-1,-1
343,1,1,324.6810275,269.8166396,65.71778933,163.528589,1,-1,-1,-1
344,1,30,720.1232647,234.5761667,62.50912921,159.2230667,1,-1,-1,-1
344,1,1,330.8005984,267.5891081,62.58541493,156.7404965,1,-1,-1,-1
345,1,30,725.1763092,236.1346833,61.80944946,157.6892163,1,-1,-1,-1
345,1,1,337.1239846,265.8023668,59.33604233,149.777045,1,-1,-1,-1
346,1,30,730.0721094,235.7997678,62.08454296,158.6406525,1,-1,-1,-1
346,1,1,344.6987374,264.2305405,53.82698925,136.3100175,1,-1,-1,-1
347,1,30,735.2027018,236.5358548,61.44858348,157.0585566,1,-1,-1,-1
347,1,1,350.6580989,263.567576,51.83294323,131.7473948,1,-1,-1,-1
348,1,30,742.5493907,236.4451472,61.52394887,157.2482072,1,-1,-1,-1
348,1,1,354.2848546,262.6196504,54.17665154,138.4769513,1,-1,-1,-1
349,1,30,748.1463272,235.520459,62.39292411,158.7921738,1,-1,-1,-1
349,1,1,356.6734666,260.2583854,58.84221803,151.2537135,1,-1,-1,-1
350,1,30,753.3624608,235.5501496,62.66981627,158.9012853,1,-1,-1,-1
350,1,1,359.2815796,256.6303024,62.49332507,161.355063,1,-1,-1,-1
351,1,30,758.1527279,235.7393008,62.93514549,158.8701342,1,-1,-1,-1
351,1,1,360.0920866,254.0406095,64.90827826,168.3762669,1,-1,-1,-1
352,1,30,762.4140243,235.4061055,63.34736893,159.0841485,1,-1,-1,-1
352,1,1,362.932026,252.1443675,66.28392743,172.0833818,1,-1,-1,-1
353,1,30,767.2070646,235.3066358,63.23387599,158.8168556,1,-1,-1,-1
353,1,1,367.1999452,249.4692591,66.14402973,171.400518,1,-1,-1,-1
354,1,30,772.9526545,234.4732856,61.30565605,154.8650625,1,-1,-1,-1
354,1,1,369.1552039,247.9675966,66.49637705,171.9522755,1,-1,-1,-1
355,1,30,777.8359194,233.4284082,60.84033284,154.3280636,1,-1,-1,-1
355,1,1,371.957118,246.2147861,67.86171647,175.4229689,1,-1,-1,-1
356,1,30,783.2847948,232.0435862,59.19306907,150.4450686,1,-1,-1,-1
356,1,1,375.8631619,246.3501643,67.86668965,175.4642702,1,-1,-1,-1
357,1,30,788.7148441,232.8153344,57.42863017,146.1261111,1,-1,-1,-1
357,1,1,378.2407307,247.4487052,66.8374294,172.3760898,1,-1,-1,-1
358,1,30,791.295676,233.1715268,56.63870222,144.3311957,1,-1,-1,-1
358,1,1,382.0869495,248.2426258,66.03691931,169.6816195,1,-1,-1,-1
359,1,30,795.422148,234.7124027,55.02319419,140.5021359,1,-1,-1,-1
359,1,1,387.0442425,248.1255247,64.48016612,165.0728872,1,-1,-1,-1
360,1,30,797.7326647,236.3652731,53.58085578,136.8659709,1,-1,-1,-1
360,1,1,391.8099476,248.0661908,63.6667646,162.7993963,1,-1,-1,-1
361,1,30,799.8605567,239.4415389,56.43102414,144.4200565,1,-1,-1,-1
361,1,1,393.5949831,246.8644216,64.51401459,164.35179,1,-1,-1,-1
362,1,30,803.1144302,242.8926669,57.96998821,148.9222841,1,-1,-1,-1
362,1,1,397.0017138,245.9313959,65.24796839,166.163366,1,-1,-1,-1
363,1,30,806.7652177,245.6537328,59.19765622,152.6005381,1,-1,-1,-1
363,1,1,401.3438265,243.7923058,64.81534223,164.9441325,1,-1,-1,-1
364,1,30,811.0854455,247.410695,59.14683212,152.863126,1,-1,-1,-1
364,1,1,405.7607622,242.0541317,65.31095271,166.3044657,1,-1,-1,-1
365,1,30,813.0251253,248.344488,59.14223937,153.0712313,1,-1,-1,-1
365,1,1,410.1552813,240.9386212,65.69210042,167.0857886,1,-1,-1,-1
366,1,30,816.8352513,249.5241915,58.62033553,151.6972009,1,-1,-1,-1
366,1,1,414.7214231,240.3389669,66.07602313,167.4073611,1,-1,-1,-1
367,1,30,818.4135002,249.8964223,58.54622533,151.2066784,1,-1,-1,-1
367,1,1,419.0805761,240.1820723,66.41378344,167.5346073,1,-1,-1,-1
368,1,30,821.8842758,251.0478184,57.73643165,148.672647,1,-1,-1,-1
368,1,1,421.03534,240.2523819,66.47313682,166.8275811,1,-1,-1,-1
369,1,30,822.7820648,250.2856966,58.64421493,150.3659566,1,-1,-1,-1
369,1,1,424.680962,240.7920356,66.37662554,165.7162105,1,-1,-1,-1
370,1,30,825.5715072,249.7220027,59.30672913,151.5377133,1,-1,-1,-1
370,1,1,428.5830821,240.8573618,66.81553592,165.827658,1,-1,-1,-1
371,1,30,826.544357,249.4866714,59.49535087,151.5217385,1,-1,-1,-1
371,1,1,430.1401597,241.3313705,67.02590166,165.4215963,1,-1,-1,-1
372,1,30,826.6278701,248.6674542,60.22209298,152.8885332,1,-1,-1,-1
372,1,1,433.6582729,241.7710067,66.83625398,164.5209056,1,-1,-1,-1
373,1,30,826.54088,248.1728005,60.89265461,153.9996782,1,-1,-1,-1
373,1,1,435.2492673,242.3155999,66.60827447,163.340402,1,-1,-1,-1
374,1,30,826.242219,247.7915833,61.54361902,154.757435,1,-1,-1,-1
374,1,1,438.4370349,242.0486383,66.65407035,163.3279805,1,-1,-1,-1
375,1,30,828.8053765,247.6028281,61.78049791,154.6946518,1,-1,-1,-1
375,1,1,439.8932585,242.2064864,66.46840242,162.6782071,1,-1,-1,-1
376,1,30,829.7895143,247.6366941,61.95357133,154.6067864,1,-1,-1,-1
376,1,1,440.603021,240.991158,65.79533577,160.8228503,1,-1,-1,-1
377,1,30,829.8919163,247.0145807,62.64155161,155.6707564,1,-1,-1,-1
377,1,1,440.9231351,240.3948799,65.57299528,160.146715,1,-1,-1,-1
378,1,30,829.4729882,245.7692389,63.92129713,157.9667694,1,-1,-1,-1
378,1,1,443.0990983,239.2772103,66.08545162,161.7512219,1,-1,-1,-1
379,1,30,831.6182316,244.1031658,65.38693106,160.7649239,1,-1,-1,-1
379,1,1,444.0042137,238.6991275,66.10597139,162.1201859,1,-1,-1,-1
380,1,30,832.116294,242.7957356,66.57773261,162.8948931,1,-1,-1,-1
380,1,1,444.3377553,238.4631953,66.20380436,162.462335,1,-1,-1,-1
381,1,30,832.7872221,241.0978377,66.01552137,161.0805608,1,-1,-1,-1
381,1,1,444.2386187,238.1698388,66.44923379,163.1019767,1,-1,-1,-1
382,1,30,832.7717304,239.6058961,66.19658788,161.4742952,1,-1,-1,-1
382,1,1,444.1223746,238.2933392,66.48379175,163.0513779,1,-1,-1,-1
383,1,30,836.4171475,238.2488382,64.78106979,158.0555116,1,-1,-1,-1
383,1,1,443.9305276,238.5336088,66.37751689,162.8875848,1,-1,-1,-1
384,1,30,837.6362164,237.2950997,64.56315291,157.5238721,1,-1,-1,-1
384,1,1,443.6961527,238.5352615,66.52300691,163.3425632,1,-1,-1,-1
385,1,30,837.362768,237.7628349,66.14356582,160.4659198,1,-1,-1,-1
385,1,1,443.4823126,238.6063614,66.57205916,163.583482,1,-1,-1,-1
386,1,30,840.4458463,238.7977252,66.27046756,160.3378778,1,-1,-1,-1
386,1,1,443.40369,238.8716447,66.3716209,163.2255834,1,-1,-1,-1
387,1,30,845.185733,241.3293709,64.79015438,156.7841728,1,-1,-1,-1
387,1,1,441.3047404,239.647588,65.89021921,161.7301991,1,-1,-1,-1
388,1,30,847.4619959,242.70961,63.75496332,154.5604922,1,-1,-1,-1
388,1,1,440.0573961,241.4990578,66.24542344,162.0728265,1,-1,-1,-1
389,1,30,851.371766,243.9293111,63.06228648,152.8849818,1,-1,-1,-1
389,1,1,439.7644868,241.0051336,65.67285114,160.3319269,1,-1,-1,-1
390,1,30,853.4373568,245.0811257,62.05583217,149.9851165,1,-1,-1,-1
390,1,1,439.5027303,240.9626383,65.46515056,159.1650896,1,-1,-1,-1
391,1,30,856.9719099,246.1510714,61.57815934,148.1890986,1,-1,-1,-1
391,1,1,439.1843305,240.9257578,65.65571932,158.9433638,1,-1,-1,-1
392,1,30,861.5438955,246.7935645,61.49277102,147.2675493,1,-1,-1,-1
392,1,1,436.8347074,244.4826588,64.81700514,156.2159038,1,-1,-1,-1
393,1,30,865.0478328,244.2922976,63.76226254,151.1522539,1,-1,-1,-1
393,1,1,435.950288,247.0302126,64.21958846,153.6456629,1,-1,-1,-1
394,1,30,868.8799569,239.4823353,65.3749171,154.4606256,1,-1,-1,-1
394,1,1,435.8777501,251.9628693,63.41826208,150.441887,1,-1,-1,-1
395,1,30,872.638099,235.3169858,67.83343162,160.0716917,1,-1,-1,-1
395,1,1,436.1872411,255.2111171,62.47817308,147.0376426,1,-1,-1,-1
396,1,30,877.4353858,234.7318712,68.03601848,160.6139164,1,-1,-1,-1
396,1,1,436.244373,257.4663486,61.93728969,144.4772423,1,-1,-1,-1
397,1,30,882.2972631,233.6833272,68.21104039,162.3632302,1,-1,-1,-1
397,1,1,436.2332704,258.5988743,61.82920797,143.1728569,1,-1,-1,-1
398,1,30,890.6448869,234.5075753,66.88407914,160.7481867,1,-1,-1,-1
398,1,1,436.016152,260.9754153,62.26671025,143.2590033,1,-1,-1,-1
399,1,30,899.5250555,246.3568536,61.6267991,148.7937713,1,-1,-1,-1
399,1,1,435.8813875,262.2541551,62.17479516,142.5231316,1,-1,-1,-1
400,1,30,911.9835002,248.8501796,59.65922249,144.1136036,1,-1,-1,-1
400,1,1,435.9339768,262.8940351,62.04793687,142.108387,1,-1,-1,-1
401,1,30,916.3347823,249.3079556,59.14710201,143.103461,1,-1,-1,-1
401,1,1,436.078321,263.2188469,61.92373036,141.80094,1,-1,-1,-1
402,1,30,920.5420768,249.3538431,59.19478582,142.9478291,1,-1,-1,-1
402,1,1,435.6735039,262.3005435,63.07598074,144.3794344,1,-1,-1,-1
403,1,30,921.822895,247.7055268,60.44995239,145.7879473,1,-1,-1,-1
403,1,1,436.9402368,261.5098203,66.1274123,151.8529463,1,-1,-1,-1
404,1,30,924.7107213,246.3591889,61.56394474,148.6163016,1,-1,-1,-1
404,1,1,438.1108343,262.3797056,66.3048071,152.9172174,1,-1,-1,-1
405,1,30,927.8794255,243.2955011,63.27696505,153.1248537,1,-1,-1,-1
405,1,1,438.5614583,265.1839219,66.65358485,154.1593563,1,-1,-1,-1
406,1,30,928.2493051,237.1600525,65.47971004,159.3940511,1,-1,-1,-1
406,1,1,439.0588706,267.1492168,66.09751278,152.8755455,1,-1,-1,-1
407,1,30,927.6705747,229.1265336,68.23381036,166.9596653,1,-1,-1,-1
407,1,1,441.6632925,266.8980075,66.82339683,154.8587805,1,-1,-1,-1
408,1,30,928.837323,220.1768774,71.4206149,176.3348386,1,-1,-1,-1
408,1,1,442.7092563,266.3126362,67.46681772,156.6718157,1,-1,-1,-1
409,1,30,926.357327,195.0437242,79.54146021,198.3840217,1,-1,-1,-1
409,1,1,445.8408642,265.728189,67.8659126,158.0596352,1,-1,-1,-1
410,1,30,924.9117558,174.1027954,83.32720227,210.4559566,1,-1,-1,-1
410,1,1,447.1596337,265.1760794,68.05100842,158.5927605,1,-1,-1,-1
411,1,30,925.3281155,162.4368679,82.45098661,210.5953668,1,-1,-1,-1
411,1,1,450.745995,265.2759182,67.46352505,157.5189693,1,-1,-1,-1
412,1,30,927.6271674,161.9313374,77.81227482,201.5786142,1,-1,-1,-1
412,1,1,452.5837523,265.8671133,66.87642421,156.5935765,1,-1,-1,-1
413,1,30,930.9718971,158.3193926,76.2561901,199.9307748,1,-1,-1,-1
413,1,1,453.5300124,266.3321014,66.40359314,155.9821353,1,-1,-1,-1
414,1,30,934.4403448,166.0269134,71.32723461,188.0896568,1,-1,-1,-1
414,1,1,456.7453255,266.595028,66.08161563,155.711701,1,-1,-1,-1
415,1,30,936.3138155,166.9200964,68.5698643,181.8909555,1,-1,-1,-1
415,1,1,457.7257233,268.1549381,66.76877791,157.712834,1,-1,-1,-1
416,1,30,936.0044915,161.5931615,69.08461774,184.57282,1,-1,-1,-1
416,1,1,461.0742883,269.6425476,66.54586576,157.8155946,1,-1,-1,-1
417,1,30,939.4782248,162.007246,67.47546767,180.6557383,1,-1,-1,-1
417,1,1,462.1234031,272.1259206,67.36564514,160.1001684,1,-1,-1,-1
418,1,30,938.0149229,159.5732718,66.79104166,178.8132091,1,-1,-1,-1
418,1,1,465.1221221,275.3571843,68.07326968,161.8352647,1,-1,-1,-1
419,1,30,940.0319863,158.9058793,66.87071331,178.4779574,1,-1,-1,-1
419,1,1,466.4677892,279.4558601,67.95851572,161.8403035,1,-1,-1,-1
420,1,30,940.9046319,161.6165268,66.97752897,177.7713714,1,-1,-1,-1
420,1,1,467.5372909,282.7678778,66.7990759,158.9704421,1,-1,-1,-1
421,1,30,942.8938461,162.1850968,69.42883889,184.4837342,1,-1,-1,-1
421,1,1,468.3010645,284.9881335,65.95975012,156.5617485,1,-1,-1,-1
422,1,30,943.606074,164.9233854,70.53618534,188.4334465,1,-1,-1,-1
422,1,1,471.291619,286.6011148,65.4583518,154.353087,1,-1,-1,-1
423,1,30,945.2175862,172.7934616,68.41054202,182.8537547,1,-1,-1,-1
423,1,1,472.1438634,287.0807224,65.61303015,153.6682616,1,-1,-1,-1
424,1,30,945.8457,178.9749362,67.72890512,181.0304882,1,-1,-1,-1
424,1,1,472.1281894,286.6410294,66.20181214,154.238149,1,-1,-1,-1
425,1,30,946.4018413,186.0502972,66.44769068,177.7386485,1,-1,-1,-1
425,1,1,471.7393383,285.9236741,67.02229107,155.1938394,1,-1,-1,-1
426,1,30,945.6154199,189.5953326,67.89686891,180.9691462,1,-1,-1,-1
426,1,1,468.4295011,284.1955763,68.27268395,157.5177246,1,-1,-1,-1
427,1,30,948.5957484,195.1650789,67.38363806,179.5442061,1,-1,-1,-1
427,1,1,467.0566625,281.1976856,68.78352633,158.2955196,1,-1,-1,-1
428,1,30,948.3825119,199.6424502,70.11179468,186.4469133,1,-1,-1,-1
428,1,1,465.5679417,277.5369708,70.6710561,162.6595584,1,-1,-1,-1
429,1,30,951.0220521,214.9635429,66.01089134,174.426316,1,-1,-1,-1
429,1,1,464.8851476,273.0450098,71.57116037,165.3992924,1,-1,-1,-1
430,1,30,955.1121334,224.2741903,63.8349066,168.6734527,1,-1,-1,-1
430,1,1,461.0331325,268.5566438,73.24331903,170.6590059,1,-1,-1,-1
431,1,30,956.8087439,227.9371341,63.03195808,166.4105249,1,-1,-1,-1
431,1,1,459.5371341,264.2678673,73.37145114,172.1576384,1,-1,-1,-1
432,1,30,957.2487321,229.3399596,62.2472068,163.9905813,1,-1,-1,-1
432,1,1,456.2692086,261.7546398,73.09324016,173.2652862,1,-1,-1,-1
433,1,30,957.760171,230.2508022,61.55533432,162.3241084,1,-1,-1,-1
433,1,1,455.3928842,259.619158,71.42989352,170.9731934,1,-1,-1,-1
434,1,30,958.0630381,227.1384914,61.66129691,163.0869307,1,-1,-1,-1
434,1,1,452.1610459,258.5744056,70.68232618,171.0603734,1,-1,-1,-1
435,1,30,959.9015137,222.6566209,63.78210127,169.038328,1,-1,-1,-1
435,1,1,448.469861,258.4670372,69.7105453,170.779454,1,-1,-1,-1
436,1,30,960.4934716,218.7206887,64.34757338,170.6405401,1,-1,-1,-1
436,1,1,446.811346,258.0801353,68.8874236,170.361071,1,-1,-1,-1
437,1,30,960.2729399,215.5415149,65.54556826,174.0755382,1,-1,-1,-1
437,1,1,444.7106249,257.7618291,66.31693842,165.3907886,1,-1,-1,-1
438,1,30,959.9021257,214.0126876,66.45320022,176.4883488,1,-1,-1,-1
438,1,1,444.2070521,258.4631904,64.3219699,161.4651798,1,-1,-1,-1
439,1,30,960.7055828,214.5794805,65.4932781,174.7609565,1,-1,-1,-1
439,1,1,441.4378827,258.5042743,63.54441624,160.246778,1,-1,-1,-1
440,1,30,960.72944,216.4099714,65.70984299,175.5231598,1,-1,-1,-1
440,1,1,440.3382716,258.6388493,62.97421006,159.4807074,1,-1,-1,-1
441,1,30,960.8374234,218.0490047,65.46310345,174.8567703,1,-1,-1,-1
441,1,1,439.5834137,258.6175853,62.74782077,159.4548779,1,-1,-1,-1
442,1,30,960.6866455,221.2966746,65.48140681,174.539355,1,-1,-1,-1
442,1,1,436.631174,258.1641916,62.90613495,160.1673226,1,-1,-1,-1
443,1,30,961.3888499,225.2701463,64.27276516,170.426347,1,-1,-1,-1
443,1,1,435.2815606,257.5916357,63.15331324,160.8361914,1,-1,-1,-1
444,1,30,961.4394331,229.1069139,64.28384296,169.184889,1,-1,-1,-1
444,1,1,431.9189052,257.1322052,63.51699303,161.5851796,1,-1,-1,-1
445,1,30,961.2991165,231.1978811,64.47853468,168.2379889,1,-1,-1,-1
445,1,1,430.0298151,256.2623663,64.37746387,163.7193349,1,-1,-1,-1
446,1,30,960.6758511,231.1379814,65.5482484,169.4102939,1,-1,-1,-1
446,1,1,429.303821,255.9314516,64.65394232,164.3607805,1,-1,-1,-1
447,1,30,959.8234631,230.264539,66.8308596,171.3566587,1,-1,-1,-1
447,1,1,428.8669061,255.6538898,65.13131542,165.5483183,1,-1,-1,-1
448,1,30,955.8310253,228.9236771,68.57742107,174.12878,1,-1,-1,-1
448,1,1,425.5109091,254.8595706,65.96401995,167.7371493,1,-1,-1,-1
449,1,30,954.3764158,228.5349448,68.9871996,174.1271474,1,-1,-1,-1
449,1,1,424.3357942,255.0596759,65.63617042,167.0536652,1,-1,-1,-1
1021,2,49,255.1679497,352.6454895,82.56061542,162.805072,1,-1,-1,-1
1021,2,30,975.4466769,267.8493614,69.60523319,175.0007882,1,-1,-1,-1
1022,2,49,254.9807188,352.2126202,83.01290791,163.636748,1,-1,-1,-1
1022,2,30,980.0986249,276.5271123,69.99241177,175.348752,1,-1,-1,-1
1023,2,49,254.834439,351.9369747,83.3190545,164.1480227,1,-1,-1,-1
1023,2,30,981.6081094,279.4826178,70.26616944,175.5359235,1,-1,-1,-1
1024,2,49,254.5696266,351.3646026,83.88415539,165.141732,1,-1,-1,-1
1024,2,30,981.9935058,280.2475325,70.58278257,175.9481937,1,-1,-1,-1
1025,2,49,254.3426728,350.747458,84.41809297,166.0692205,1,-1,-1,-1
1025,2,30,982.0149533,280.3350814,70.79745205,176.0811834,1,-1,-1,-1
1026,2,49,254.1028205,350.2510127,84.92699267,166.8821071,1,-1,-1,-1
1026,2,30,981.8116871,280.082449,71.09324971,176.4429698,1,-1,-1,-1
1027,2,49,253.7935718,349.7223177,85.52133103,167.8998552,1,-1,-1,-1
1027,2,30,981.6283513,279.7462518,71.31780428,176.7056572,1,-1,-1,-1
1028,2,49,253.5107991,349.2754117,86.06243454,168.710678,1,-1,-1,-1
1028,2,30,981.5145495,279.6611984,71.31381269,176.4122361,1,-1,-1,-1
1029,2,49,253.2165532,348.7589892,86.65578796,169.6472687,1,-1,-1,-1
1029,2,30,981.3341225,279.3004705,71.48620145,176.6548859,1,-1,-1,-1
1030,2,49,252.9044449,348.157047,87.33398548,170.7180484,1,-1,-1,-1
1030,2,30,981.2695011,279.1564163,71.51727508,176.6087318,1,-1,-1,-1
1031,2,49,252.5772625,347.6171822,87.96521594,171.6252113,1,-1,-1,-1
1031,2,30,981.1699874,278.893024,71.58698353,176.6893239,1,-1,-1,-1
1032,2,49,252.5605391,347.483437,88.08734769,171.7205874,1,-1,-1,-1
1032,2,30,981.0928297,278.7399863,71.60779182,176.6537407,1,-1,-1,-1
1033,2,49,255.219442,346.9606455,88.45745202,172.5887271,1,-1,-1,-1
1033,2,30,980.9485554,278.4534383,71.75261418,176.9329377,1,-1,-1,-1
1034,2,49,256.2399616,346.7711047,88.52280012,172.9828668,1,-1,-1,-1
1034,2,30,980.8167893,278.149236,71.91321216,177.3538704,1,-1,-1,-1
1035,2,49,254.0096944,346.9982728,88.18859872,172.3746681,1,-1,-1,-1
1035,2,30,980.6939993,277.749971,72.1026887,177.8837672,1,-1,-1,-1
1036,2,49,255.8514841,346.7893244,88.31919311,172.8406744,1,-1,-1,-1
1036,2,30,980.4752372,277.2333002,72.4567418,178.7504463,1,-1,-1,-1
1037,2,49,256.4975158,346.4166894,88.47054271,173.3846709,1,-1,-1,-1
1037,2,30,980.3392198,276.977501,72.63597726,179.0474231,1,-1,-1,-1
1038,2,49,256.6338219,345.9724614,88.77269277,174.1724828,1,-1,-1,-1
1038,2,30,980.1971988,276.6651108,72.86079094,179.6269838,1,-1,-1,-1
1039,2,49,256.676984,345.6987563,88.879247,174.569627,1,-1,-1,-1
1039,2,30,980.1456813,276.5703687,72.88812755,179.7902314,1,-1,-1,-1
1040,2,49,256.6090494,345.1930715,89.08924624,175.2698596,1,-1,-1,-1
1040,2,30,980.1259564,276.4094908,72.8820637,179.9695135,1,-1,-1,-1
1041,2,49,257.2335694,343.9284928,87.79396444,173.4699756,1,-1,-1,-1
1041,2,30,980.1173662,276.2677399,72.80914102,180.0491379,1,-1,-1,-1
1042,2,49,257.6123908,343.3209523,87.12037441,172.8739423,1,-1,-1,-1
1042,2,30,980.1166205,274.6799396,72.69526259,180.0533001,1,-1,-1,-1
1043,2,49,257.5411159,342.4007752,87.31394059,173.9579799,1,-1,-1,-1
1043,2,30,980.209691,273.9511005,72.49745661,180.0122568,1,-1,-1,-1
1044,2,49,257.4302266,341.6230936,87.57183602,175.1072084,1,-1,-1,-1
1044,2,30,980.3920691,273.4369765,72.25566189,179.9389624,1,-1,-1,-1
1045,2,49,257.2131684,340.909825,87.98031779,176.3140625,1,-1,-1,-1
1045,2,30,977.4197626,272.8379386,72.41903223,180.6740033,1,-1,-1,-1
1046,2,49,257.0687302,340.1211223,88.3364021,177.3763184,1,-1,-1,-1
1046,2,30,976.4538802,272.9976562,71.99844801,180.1762642,1,-1,-1,-1
1047,2,49,256.9610228,339.4509104,88.61833441,178.3428838,1,-1,-1,-1
1047,2,30,976.0963419,273.2731859,71.62169975,179.7709662,1,-1,-1,-1
1048,2,49,256.6230687,338.220578,89.39866086,180.0186089,1,-1,-1,-1
1048,2,30,975.9945281,274.0856216,71.15574885,178.5225331,1,-1,-1,-1
1049,2,49,256.8229474,336.2331557,88.79757337,179.1847556,1,-1,-1,-1
1049,2,30,973.4444934,275.9708045,69.9966034,174.7075229,1,-1,-1,-1
1050,2,49,256.5309766,335.0348346,89.07973043,179.8425187,1,-1,-1,-1
1050,2,30,972.2712853,278.748197,70.0731399,174.1088606,1,-1,-1,-1
1051,2,49,253.0182811,333.8008588,90.03594245,181.5284715,1,-1,-1,-1
1051,2,30,969.0525266,281.8167435,69.4089504,171.1298084,1,-1,-1,-1
1052,2,49,251.4157682,333.0378227,90.85448003,182.8992562,1,-1,-1,-1
1052,2,30,968.2653121,284.5580266,68.32973708,167.2151265,1,-1,-1,-1
1053,2,49,250.4179366,332.1872288,91.81418423,184.4724008,1,-1,-1,-1
1053,2,30,965.2791297,286.7630719,67.28413119,162.9683078,1,-1,-1,-1
1054,2,49,247.1976673,331.9780621,92.00077725,184.5816655,1,-1,-1,-1
1054,2,30,963.9874539,289.777633,67.19222539,161.2808032,1,-1,-1,-1
1055,2,49,245.236425,330.7146528,93.34553647,186.6432587,1,-1,-1,-1
1055,2,30,963.0649581,290.0492138,67.86887015,161.9287144,1,-1,-1,-1
1056,2,49,241.1665169,329.0638594,94.75452091,189.1487511,1,-1,-1,-1
1056,2,30,958.6944517,289.3470472,70.19225532,165.5799295,1,-1,-1,-1
1057,2,49,237.2153295,327.1396007,94.03606319,187.7458273,1,-1,-1,-1
1057,2,30,953.5612303,288.711978,71.79409098,168.0127363,1,-1,-1,-1
1058,2,49,232.1289032,325.0148563,94.80312049,189.4089898,1,-1,-1,-1
1058,2,30,948.8924951,289.3328263,71.67308208,167.2684578,1,-1,-1,-1
1059,2,49,226.7896238,322.9794455,96.00444929,192.0834362,1,-1,-1,-1
1059,2,30,944.4249186,290.0043631,71.15116713,166.0602723,1,-1,-1,-1
1060,2,49,221.7694345,319.9522003,95.98514294,192.7484355,1,-1,-1,-1
1060,2,30,936.0510228,290.2471578,72.21293988,169.5791438,1,-1,-1,-1
1061,2,49,216.0527494,316.6476744,97.81729856,197.0657706,1,-1,-1,-1
1061,2,30,933.0276552,288.6489365,71.77991778,169.8988255,1,-1,-1,-1
1062,2,49,210.3914685,314.0382399,99.29322001,200.8132696,1,-1,-1,-1
1062,2,30,929.3481009,288.1917887,70.86981828,169.4625942,1,-1,-1,-1
1063,2,49,202.6768638,310.2113915,99.3027716,202.8631633,1,-1,-1,-1
1063,2,30,922.4652181,287.9346365,69.78341966,168.3455122,1,-1,-1,-1
1064,2,49,196.0171653,306.956396,100.0845325,207.3064325,1,-1,-1,-1
1064,2,30,917.9012951,287.3346849,67.28669613,163.2131932,1,-1,-1,-1
1065,2,49,188.4856133,305.4527577,99.11220728,208.7583343,1,-1,-1,-1
1065,2,30,912.9665798,286.7278202,66.48297202,161.8036959,1,-1,-1,-1
1066,2,49,182.7547841,304.6544528,97.56992229,208.8830372,1,-1,-1,-1
1066,2,30,911.622027,285.8613975,59.2816346,143.4309335,1,-1,-1,-1
1067,2,49,177.7308768,304.1451839,96.31060837,209.510601,1,-1,-1,-1
1067,2,30,911.1988259,285.2510372,56.99179586,137.2729576,1,-1,-1,-1
1068,2,49,170.6559824,304.0495777,94.73421508,209.5642796,1,-1,-1,-1
1068,2,30,907.317803,286.2353054,63.40503068,153.0839673,1,-1,-1,-1
1069,2,49,165.4808083,305.3032448,92.67893126,208.031139,1,-1,-1,-1
1069,2,30,902.5460875,286.057898,66.44296174,159.8140116,1,-1,-1,-1
1070,2,49,158.2699719,306.4191045,91.35535981,207.0958034,1,-1,-1,-1
1070,2,30,897.4755863,287.9953116,68.19769135,163.0273776,1,-1,-1,-1
